task_id,fuzzing_duration,timestamp,offsets,execution_num,crash_num,time
17,86400,2025-05-30T20:17:04.961047+00:00,"2153208,2153188,2153203,2153213,2153225,52608,2153193,2153183,2153220,2153179,2153198",5263,1,7824000.0
17,86400,2025-05-30T20:17:04.961047+00:00,"351837,122151,513020,64616,18360,535645,230179,539359,351138,513160,23250,230283,122172,125096,330484,40172,24444,512980,224164,70020,364644,122182,40076,512964,500532,27959,62269,217988,176120,62251,364722,509496,123256,495212,7413,535785,39576,27900,122231,122126,512988,18378,513004,364588,364544,230293,17165,27952,130854,122132,125117,18420,18414,513028,512872,364745,220096,388605,323181,491083,230254,18416,40127,27940,18402,69996,495363,562864,329692,399970,172453,491107,124136,172846,512996,40104,512836,172187,35060,485932,218093,699365,230265,351147,329725,495269,388560,17204,24716,40197,351207,122188,230225,39430,485912,456212,364717,172428,329708,351821,143630,39518,220776,69796,513235,39572,13315,485937,512972,16888,123298,172463,176181,705968,399796,303056,329733,401117,491128,699405,491048,62250,302972,230207,323191,66296,39452,491093,364696,18450,230268,456232,40252,364625,7192,496844,235536,17024,491179,176160,106948,486000,107023,535616,143496,30916,69908,23224,323908,235561,485946,399936,562887,562873,513012,62255,64638,16872,235571,456224,122221,13252,11412,39412,351036,485975,230297,172842,35196,230250,230160,485955,230197,230240,699437,62264,122110,388598,39448,323156,39490,40212,123275,143468,230211,699385,64630,40113,13323,218103,39505,485942,17041,513185,143599,230182,491152,125105,495343,31460,485924,62212,70025,39462,491142,40132,400984,122200,122100,122290,230222,122237,69833,172556,4940,699340,13333,176163",5403,2,17949000.0
17,86400,2025-05-30T20:17:04.961047+00:00,"490739,228021,227980,495243",15907,2,
17,86400,2025-05-30T20:17:41.830044+00:00,,0,0,8000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"36581,6057012,2540022,198884,2540005,2487069,6131745,5934018,2351962,2538608,1635752,6284304,218918,6131810,1000882,2540474,2313670,218884,1000961,6057029,5885374,1635991,1635761,6038886,5883094,2538631,198984,1000980,6284200,5927376,2351942,5927440,2351976,5927405,5725248,2367297,2540240,6284332,198978,5927450,2487000,2527308,2486992,5725252,2351948,2540080,2538560,21094,2487084,1635817,1635806,5927360,2527375,5725233,1635740,6131804,1635869,2539899,6131767,6131779,6058750,2527392,6038899,6058738,6056995,5725239,127511,5927430,6058726",1,0,10000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2349173,2349067,5928536,2349453,1815056,2348119,2002255,2349759,2002300,2082632,2349052,2349490,2349122,2349352,127495,2002512,609626,1993119,804950,2023030,1805130,2022816,2349527,5925301,1815208,830623,2349337,830492,2082512,5877100,2349210,830577,2349406,1815000,2022876,2002208,6314196,2349583,830670,2082580,5880642,5877092,3687214,1815184,1993376,6314108,2348113,2349244,1805305,609556,830655,2023032,2022900,2349691,830628,830650,1815302,5880688,2349620,2349654,1815032,5877107,6314098,6313928,3696925,2349564,3687229,5930696,5880599,830529,804808,2349725,2002246,2349300,1805052,2022947,1993072,5880668,2349281,5925210,5925040,1993164,2022986,1805301,2349124,2022874,1993110,2082575,2082623,1993127,3687204,2273707,2347960,2082566,2349426,2002263",2,0,12000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"6131347,5911036,6131251,6131283,6131520,6193450,2522805,2523258,6131287,2523255,2522872,2522711,6193507,6131313,6131489,6131458,2522768,6131514,6131488,6193519,5911113,6131319,2522808,5934109,6193567,2522838",3,0,16000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2349112,6056700,6056788,6056607,2349082,2349097",6,0,20000.0
17,86400,2025-05-30T20:17:41.830044+00:00,140888,9,0,23000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"1677065,1677126,1677264,1677715,1634564,1677724,1677130,1677054,1677320,1677150,1676944,1677745,1676960,1677075,1676991,1677032,1677775,1677001,1676995,1677070,1677194,1677135,1677293",11,0,25000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"1993148,2002284",12,0,63000.0
17,86400,2025-05-30T20:17:41.830044+00:00,36685,38,0,65000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"1805140,1805157",39,0,107000.0
17,86400,2025-05-30T20:17:41.830044+00:00,37643,68,0,231000.0
17,86400,2025-05-30T20:17:41.830044+00:00,1805147,152,0,367000.0
17,86400,2025-05-30T20:17:41.830044+00:00,2348469,246,0,475000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"38423,31932",322,0,743000.0
17,86400,2025-05-30T20:17:41.830044+00:00,2023010,510,0,747000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2487904,993849,993874",513,0,1268000.0
17,86400,2025-05-30T20:17:41.830044+00:00,2022860,874,0,1278000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"959820,2281783,2281496,940298,993883,36920,2490399,2281793,2490327,37020,2490320,963464,2281816,963572,960151,38276,959976,960605,963509,2281914,940320,940301,2490384,2490452,959833,37055,2282024,993631,2490595,960408,37143,963563,2281392,959772,993364,2490703,2281743,2281854,36866,963518,973591,959946,993653,993887,963636,23341,36000,2490524,963777,2490473,993472,2490512,963854,2490476,963644,940280,963757,959851,2281848,963653,963813,35296,993626,963767,2348985,940313,2281951,993502,963783,963660,23356,36963,37154,2281760,36856,963841,2282012,993513,993551,2487896,963795,959844,993606,2490712,2281882,963480,993893,37011,36918,2490335,2490560,963616,993488,32004,36900,940289,963419,963847,940322,963808,2282067,2490486,2281868,2348973,38708,963472,1000693,2490706,37072,959688,37139,940317,23194,2490500,963835,2281612,959983,963404",881,0,1284000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2282167,2282507,2282555,2282547,2282314,2282575,2282527,2282337,2282324,2282285,2282257,2282108,2282084,2282298,2282606,6056870,6056505,2282271",885,0,1526000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2282346,2282354",1054,0,1539000.0
17,86400,2025-05-30T20:17:41.830044+00:00,1805163,1063,0,1600000.0
17,86400,2025-05-30T20:17:41.830044+00:00,993544,1106,0,1611000.0
17,86400,2025-05-30T20:17:41.830044+00:00,993881,1114,0,1824000.0
17,86400,2025-05-30T20:17:41.830044+00:00,1993156,1262,0,2109000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"1993241,1993184,1993234,1993247",1460,0,2152000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"36427,1805180,1805173",1490,0,2189000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"1993356,1993326,1993264,1993274,1993298,1993305,1993339,1993275",1515,0,2215000.0
17,86400,2025-05-30T20:17:41.830044+00:00,2348824,1533,0,2879000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"993824,993804",1997,0,3684000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2002383,2002292,2002370,2002377,2002320",2553,0,3960000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"1805528,6056894,2294824,1810201,1805908,1805574,1810210,2294956,1810338,2294760,1806980,1810255,1805187,1805743,6056902,1805625,1805697,1807027,1805685,2314345,1808011,1811628,1806959,2314354,1806943,1810266,1806971,1806847,2295043,1805675,2294709,1806969,1806949,1807008,1810172,6056886,6056878,1805693,2349312,1810399,1810318,1810344,1805784,1807015,2294973,2294688,1807021,1805747,1810421,1805670,1805640,1810720",2745,0,4620000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2467238,219673,219632,2499142,1810609,1811302,2546844,1810622,1809415,2409202,2548337,2469410,1810546,1807852,2414580,2546390,5929035,2546260,1809442,2548530,2550788,2559048,1810671,1805510,2414927,2455781,2467143,1809444,1807974,1810162,2455797,2548853,2455752,1810982,2467005,2549055,1809430,2466999,1810618,2414914,1810834,5935313,2546004,2467650,1808425,2467248,2550882,1808396,1810745,2467061,2548321,2559629,1805749,2414913,1810824,2546822,2075466,1810603,1810755,52608,1811487,2467050,219693,2414776,1811341,2559756,2467263,2499116,1809452,2549172,1809368,2414731,2546818,2548826,1810628,2414665,2442146,2559039,2409160,2548815,2409246,2548879,2455765,2409359,2414909,1811087,2471389,1809447,2548785,2414861,1811477,2414791,1805438,2467036,1811262,2559605,2550820,1810992,2550782,2125080,2558988,2412986,2409184,2548590,1810677,1810599,2550730,2442131,2467177,2550438,2414717,2546828,2546454,2546236,1807889,5937109,2414595,2548329,2499227,5937990,1805440,2559718,2414651,2559751,2412920,2546214,2412893,2559714,2499129,2550123,2546590,2549164,2550852,2546144,2499120,2499111,2546284,1810829,2549047,1811058,1811294,2549283,1811125,2548847,2559463,2559622,2550710,2548345,1805521,2548818,1811438,2550103,2314368,2466969,2467711,2546522,2471258,5937559,1811552,2546220,1810535,2559673,1810826,2548885,2414713,2466010,1805436,2548793,2548234,1810587,1810561,1807025,1811507,2559772,1811251,1810572,2466948,1811566,1811138,2550744,2546210,2467011,1807044,1810593,2467634,2414805,2550750,2443783,2548402,1809408,1805503,2466960,2409211,2414718,1805424,2468078",3199,0,4640000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2559600,2548962,2549013,2559476,2548998,53865,2548914,1810880,1805396,2548901,1807861,1805845,2548974,1808716,1805812,1808717,1808862,2549007,1808680,1808852,1811281,2467030,2548986,2549037,2548938,2559542,1809500,1805822,2548926,2549025,1805835,2548950,1805384,1805792,1805420,1811275,2559549,53884,2559485,1805843,53873,997952,2097549,998455,2097603,2097525,2096959,2156125,2096838,997912,998419,2161600,2082440,2156036,907641,998152,1007178,998511,2156065,907716,2096698,1007904,998444,2082491,2082864,2155903,907699,2097003,1007944,907704,1007796,2082460,4291780,6059378,2082866,907712,2155852,2097012,998345,2097468,2096710,2156020,999072,2096870,997768,2096854,1007925,998432,2097022,6059251,998425,2096767,1007634,1007608,1007719,1006795,2097123,6059461,2097230,2082831,1007620,1006622,907692,219651,2156080,6059273,907780,999052,997935,1007195,2156157,1007309,893613,1007286,1006612,2097085,1008048,2156095,1006630,2097034,1007112,1008004,2097095,4291790,1007976,2082796,1007922,6059423,997863,907740,1007212,2096956,1006675,2096949,1007909,2082814,2097624,2155891,998360,907801,2097257,907503,2097711,2156110,2096672,1006660,1007219,2155792,1006764,2096937,1007201,2156461,1007131,1007704,998034,6059295,997889,1007260,2096776,997676,2082508,1007626,2156178,2156049",3213,0,4933000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2280936,2348833,2280532,2281248,2281232,2281060,802747,800558,2281164,800436,2280946,800581,2281386,2280733,2280890,2280838,2281370,2281378,2280980,2281089,2280920,2280904,2281176,2280876,2281216,2280870,2280424,828903,2281287,2280743",3414,0,5160000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"1810647,1810660,1810641,1810637",3570,0,5306000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2097032,2096941,2174560,2174434,6059553,6058349,2156478,2174443,2512819,2174381,2097076,2156484,2512808,2097029,6059624,2174248,2512827,2512875,2096961,2156026,2175659,2512972,2175490,2588140,2513192,2587996,2175543,2588131,2513127,2176492,2176571,2176656,2513092,2176845,2587984,2512917,2176585,2176692,2175674,2176697,2176783,2175417,2176888,2588155,2512894,2176514,2176853,2176739,2175579,2588039,2175429,2176830,2512902,2175443,2588130,2513182,2176559,2175481,2176665,2175538,2513201,2176528,2175627,2512879,2513209",3672,0,5333000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"3109144,3109062,3108147,3109004,3108229,3108565,2379000,2379058,2900197,3170412,3108326,3105442,3107987,3170482,3108738,2902273,2900161,3106931,2900191,2897207,2900184,3108188,2899849,3107980,3108027,3107628,3108033,3109008,3108058,3108595,3108725,3106948,3108215,3108276,2897251,2897169,3108617,3108579,3108741,3108532,3108372,2379063,3108317,3108322,3108659,3107992,3170490,3071323,3108522,3108178,2897233",3691,0,5390000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2379258,2379225,2379108,2273233",3730,0,5503000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"5698160,907684,907646,907711,6058361,907363",3808,0,5770000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"1808135,1808125,1808391,1808408,1808119,1808096",3995,0,5848000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2184560,2185092,2184897,2529081,2185536,2184983,2185567,5928460,2550166,2185560,2185020,2185379,2529039,2528550,2185153,2185286,2185504,2529042,1807898,2184886,2155541,2528979,2097565,2182343,2528991,2185614,2153215,2097581,2185390,1809472,2535912,2185401,2528481,2185666,2528420,2528493,2097560,2185032,2182329,2535741,2185575,2528536,2528430,2185327,2529004,2185194,2185537,1809393,2528408,2182357,2528384,2184627,2185298,2185626,2185353,2182196,2184827,5928478,2183118,2184595,2185449,2153245,2153108,2535717,1805733,2153225,2184611,2185142,2185245,2185338,2153220,1810854,1811024,2185460,2184838,2185553,2529091,2184934,2184643,2185081,2097590,2185511,2153076",4050,0,6214000.0
17,86400,2025-05-30T20:17:41.830044+00:00,2566264,4306,0,6217000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"2486587,2486709,2486637,828797,2524585,2486702,2486829,2486516,2486462,2486801,2486657,2486646,2486789,2486571,2486703,2486781,5718235,2486625",4308,0,6263000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"1691249,1637371,1637275,1691205",4340,0,6772000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"16852,1677730,64420,17380,17764,1639119,1676807,17716,1677739,17772,17341,17385,16962,17477,64383,64368,1677200,1676918,1677761,17416,17786,17410,16870,1676788,16924,64405,1676913,17404,1677229,64375,1676909,17560,17599,1639143,64264,64260,17733,17324,2288160",4694,0,7804000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"218093,364722,456232,230268,512988,122182,491107,64616,539359,400984,40104,18414,40212,364544,485932,7413,13252,123298,329692,122151,364625,491048,62255,513235,18420,27900,495343,122188,512996,62212,399970,106948,351036,172556,122290,70025,176160,699385,39518,40252,172463,495269,18416,123275,303056,485937,485912,512980,224164,230293,485955,31460,329725,16872,230240,364717,705968,230211,62250,122126,230225,485946,512964,70020,17024,125096,40113,509496,122231,62251,513185,485924,220096,235536,500532,122172,513004,123256,230250,27940,513012,562864,143630,388605,456212,485942,39452,699437,535616,40172,535645,18360,399936,512872,330484,323191,176163,23250,27959,39505,18402,40076,230207,699365,122110,4940,7192,125105,351147,329708,491142,13323,35196,39430,172846,16888,401117,513020,122100,30916,218103,230254,351207,13333,329733,486000,39412,512836,495212,122200,69908,122132,64638,388560,62264,23224,456224,130854,18450,513028,230160,699405,364696,17165,230222,176181,491152,40197,323156,11412,143468,351138,172428,364588,491128,351821,35060,217988,230182,39490,125117,66296,513160,399796,124136,107023,24716,39572,491083,512972,302972,491179,69996,69796,364745,235571,351837,13315,64630,39448,27952,122237,230297,172453,17204,176120,323181,17041,388598,18378,491093,172842,699340,323908,122221,220776,562887,495363,62269,535785,496844,235561,24444,40132,39462,143496,562873,230265,143599,230179,172187,39576,485975,230197,230283,364644,40127,69833",5403,1,17857000.0
17,86400,2025-05-30T20:17:41.830044+00:00,"228021,490739,495243,227980",15908,1,
18,86400,2025-05-30T20:16:53.700867+00:00,,0,0,20000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1000882,1000961,5927376,5927450,1635761,1635806,1635991,5927430,1000980,5927360,2351976,1635752,2351942,2313670,5927405,1635740,2367297,2351962,5927440,1635817,2351948,1635869,6038899,198978,2486992,5885374,2538560,6057029,6131745,21094,6131779,5725233,2539899,2538631,6284200,2527308,6284304,6058750,6284332,2527375,2527392,6131810,6058738,2487084,2540240,218918,2540474,5725252,218884,198984,6056995,2487069,6058726,2540022,198884,5883094,5725248,6038886,6057012,5725239,2487000,127511,2538608,2540080,2540005,6131767,5934018,6131804,757652,440634,757662,757364,3656736,3656672,3656660,440646,440653,757412,440641",1,0,60000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1993127,6314108,5930696,2349122,2082575,2348113,2022876,2349173,1993119,2349052,2022874,5877100,830577,2002300,5928536,2522768,3696925,5877107,2022900,2349453,830492,609626,1815208,2022986,2349406,5880668,2082632,2082623,3687204,5925040,830529,830623,1805052,5880688,2002246,2349067,2349527,1815184,2349352,2347960,2349490,2349759,830655,3687229,6313928,2082512,1993072,1805305,2349244,2349124,2023032,1815000,2349583,2022947,2349281,1815056,6056607,6314196,127495,2523255,1993164,1993376,2523258,6056700,2522805,3687214,1815032,2002208,2349300,5925210,2273707,2002255,2349564,5880599,6314098,830628,2522838,830650,5877092,2349210,804808,6056788,2082580,1815302,2349337,2522808,609556,2349691,2023030,5925301,1805301,2002263,2348119,2002512,2349725,804950,2349620,5880642,2022816,2522872,2349654,2082566,830670,2349426,2522711,1993110,1805130",2,0,70000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"5934109,6131489,6131458,5911036,6131287,2379063,6193450,5911113,2379000,2379258,6193519,2379225,6131251,6131488,6131347,6131319,2379058,6131283,36581,6193567,6131514,6131520,6193507,2379108,2273233,6131313",3,0,103000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"2349082,2349112,2349097",6,0,146000.0
18,86400,2025-05-30T20:16:53.700867+00:00,140888,9,0,175000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1677150,1676960,1677065,1677054,1677745,1676995,1677194,1677075,1677070,1677001,1676944,1677135,1676991,1677126,1677264,1677320,1634564,1677715,1677032,1677775,1677724,1677130,1677293",11,0,186000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1993148,2002284",12,0,198000.0
18,86400,2025-05-30T20:16:53.700867+00:00,36685,13,0,708000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"17410,1676807,64420,1676909,17477,1676918,64405,16870,64264,16852,17716,64375,1639143,17324,17404,16924,17416,1676913,17764,1677200,16962,17380,64383,17733,1639119,17341,64368,17772,64260,1677080,2524585,1676788,1677229,17599,17560,2288160,1687112,17786,17385",57,0,1061000.0
18,86400,2025-05-30T20:16:53.700867+00:00,2348469,85,0,1184000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1805140,1805157",94,0,1347000.0
18,86400,2025-05-30T20:16:53.700867+00:00,37643,106,0,1497000.0
18,86400,2025-05-30T20:16:53.700867+00:00,2348824,116,0,1683000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"31932,38423,38449",132,0,3576000.0
18,86400,2025-05-30T20:16:53.700867+00:00,1993156,289,0,3743000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1805163,1805147",303,0,4016000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"993804,993824",324,0,4095000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"36453,36427",329,0,4944000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"3108027,3109004,3170482,2897207,3108215,3106931,3107980,3109008,3108532,3108322,3071323,3107987,3108565,3108738,2900184,3108229,3108178,3108595,3108058,3107992,2897251,3106948,3170490,3108326,3108659,3108317,3107628,3170412,3108617,3108276,2897169,3108033,3108372,2899849,3109144,2900197,2897233,3108725,2902273,3108741,3108188,3105442,2900191,3108522,3108579,2900161,3109062,3108147",394,0,5071000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"5937559,2455765,5929035,2409184,2412986,2455752,2499142,219632,2499116,2414580,2443783,2414776,5937109,2499227,53886,1677761,2075466,2499111,53873,1677730,2125080,2409160,2409202,2442131,2566264,2409211,1677739,2455781,5935313,2414805,2418761,219673,2442146,2409246,53884,219693,2418800,2412920,2499129,2409359,53865,52608,5937990,2455797,2499120",404,0,10583000.0
18,86400,2025-05-30T20:16:53.700867+00:00,2023010,841,0,13397000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"2490712,940313,37072,6056870,963795,993626,2490476,36900,2281612,2282084,959983,959976,2490560,940320,963813,963636,2281854,940322,2490473,963777,2281793,2282575,2490703,2282507,2490706,2281816,23194,2282271,23356,963572,973591,963660,993364,2348985,993488,2282285,963563,963464,37139,2348973,2490486,36918,36963,36000,37011,2282337,963841,960408,2490384,963644,2281743,963404,940298,963783,959844,2282527,2282257,959833,959688,959946,2282108,963767,2282024,963480,963419,38276,959772,993833,2282606,993513,2281882,963653,2490327,6056505,960151,2281914,2490595,23341,963509,963472,2282354,963616,959851,2490335,37020,963854,993653,35296,940317,963757,2490524,2282324,2281496,960605,2281951,37154,2490500,940289,2282067,1000693,2490512,2282346,2281760,2281783,2281848,2282555,963518,36920,963808,37143,963835,2282298,940280,2282314,963847,2490320,2282167,2490452,2281868,36856,993551,36866,993837,2282547,38708,2281392,2282012,2490399,32004,993631,940301,993606,37055",1069,0,13423000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"2282132,2380041,2379924,2282120,2380074",1071,0,13791000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"4342432,4342522,6280209,4342502,5859797,5859849,5859829,4342491,5859707,5859716,5859632,6280132,21544,5859809,4342470,5859741,4342485,20992,4342461,5859685,6100452,647329,6100889,6095218,5938480,6093665,513896,647309,6101377,6109766,6101615,6097957,661466,5779706,6091291,222156,6100142,24176,6094863,647351,5967132,6095375,647257,661494,6094708,6098118,6095136,6098353,6097380,6100603,2521867,6095611,6101413,514243,5938630,6094841,5938536,659768,6283662,513920,6093504,6093281,513961,6092996,6099520,661505,6098003,6094738,6097388,5691688,6100823,6096706,6101579,6098306,5779742,5938590,5938607,6101699,6096728,6091271,6097992,513949,6095337,664124,6098810,6100956,6093307,5779276,6098484,6098357,6095198,6093754,6100867,6093776,647320,6093732,6100238,6101534,222456,6100340,6099243,6098300,6095778,6098252,647241,6091236,6101652,6100117,647204,6093484,6101433,6095737,6091176,513930,6095154,6096660,6098155,6093265,6091263,6098290,6094376,6094246,6095194,6098110,5707973,6093604,5967146,5691658,5691669,6100502,6095220,6097400,5691648,6109754,6094303,6095750,6095334,6100718,6101607,6100999,647344,6091225,6094852,647913,5938575,5967155,6101330,6096703,6096688,6094919,5779355,6100799,6094727,6101451,6095000,6095466,6093685,6101390,6101561,661476,23376,5938561,5691683,5938550,6095542,6095802,5691662,5707924,5779408,5779360,6093153,6101573,6093011,6093004,661452,6095767,647278,5908732,514148,661460,6095415,5779421,5708020,6096723,6091204,6097336,6100728,6093340,5779290,5938610,513917,5779713,5708000",1094,0,13870000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1691249,1637371,1637275,1691205",1101,0,15453000.0
18,86400,2025-05-30T20:16:53.700867+00:00,2022860,1224,0,16121000.0
18,86400,2025-05-30T20:16:53.700867+00:00,993544,1282,0,17137000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1993247,1993184,1993234,1993241",1363,0,18155000.0
18,86400,2025-05-30T20:16:53.700867+00:00,830570,1442,0,22102000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"800765,2280733,800811,800757,2280904,802747,2280870,800716,2280946,2280936,799845,800799,2281232,2281378,799899,2281370,2281216,2281287,2280980,2280424,800824,6056878,2281089,2281176,2280890,2280838,800836,800815,799816,800567,800904,800732,799910,2280532,2348833,800790,800558,2281386,799982,6056886,800741,800436,799854,2280876,800595,800774,2280743,799962,800786,2281164,2281060,2281248",1747,0,22122000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"2281257,219738,219734,2281268",1749,0,28300000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"802656,801222,5698160,2389928,2280920,801179,801586,800934,2389903,6058361,800951,800979,801482,2301055,801582,2466627,801671,2075540,801414,800856,801720,800925,801019,2314182,801195,801171,907503,800847,801742,801062,801206,802667,801681",2238,0,32594000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"2294760,1810535,6056902,2314345,1810720,2349312,1806971,1810399,1807025,1807044,1805521,1806959,1806949,2294688,1810561,2314354,1810172,1805908,1806980,1810266,1810338,1805749,1810344,1810599,2294956,1807889,1805528,1805440,1805697,1810587,1810546,1805747,1810572,1810603,1811628,1810609,1805173,1810318,1808011,1807008,1805743,1805670,1805574,1810210,2294709,1805640,1805675,1806847,1805510,1810421,1810255,1805187,1806969,2295043,1807027,6056894,2294973,1810201,1805685,1805693,1807974,1805180,2294824,1810593,1805438,1805424,1805503,1807852,1805436,1805625,1805784",2582,0,37285000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"2487904,993874,993849",2950,0,40794000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"3173452,6099734,3105251,6099831,3184457,2890084,2889836,6099778,3173444,6099835,3105220,3184471,3105968,3105281,3106044,3246148,6099828,6099748,5779455,6099726,6099750,2733244,3173426,3176216,6099766,3184675,3184479,3184364,3184589,6101593,3184900,3173511,2887492,3105354,2916397,3173473,3173442,3176230,6099689,6099720,3184683,3173482,6099787,3105390,3176235,2887348,6099645,3184581,3105270",3213,0,49934000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"800870,800813,800788,828903",3935,0,50006000.0
18,86400,2025-05-30T20:16:53.700867+00:00,801380,3940,0,50016000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"3086039,3086012,800581,3086096,3086070,800577,3071404,3086021",3941,0,50042000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"801940,801891,801831,802638,801906,801848,801948,801932",3943,0,50078000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"2155792,2469410,2097525,2588140,2097085,2175490,2176845,2550710,2176571,2548818,2546220,2467248,2512894,2546214,2550852,2559629,6059273,2467036,2558988,2097034,2096956,2155986,2176739,219651,2156026,2550438,2096870,2176559,2559714,2097012,2466010,2096959,2559751,2546454,2467005,2176697,2176492,2097022,2082796,2548590,2546818,2414651,2175543,2468078,2559039,2414717,2414665,2467634,2588130,2513209,2513182,2174381,2156478,2467011,2467711,2549172,2471258,2548815,2161600,2548785,2512819,2546522,2467143,2082460,2546822,2082508,2174443,2096937,2546144,2156020,2549283,2096838,2588155,2097095,2559756,2176656,2587996,2550782,2548853,2096698,2096710,2097603,2175443,2467263,2559673,2548879,2559463,2513192,2467177,2176528,2097090,53935,2175659,2175481,2097468,2546284,2548885,6059251,2549055,2082491,2082814,2548847,2512827,2155891,2546260,6059378,2414595,893613,2174434,6059295,2513127,2546210,2176692,2097624,2512875,2559718,2513092,2546828,2548826,2546590,2175579,2550730,2176665,2546390,2082440,2512972,2587984,2512808,2466948,2414791,2466960,6059553,2546236,2467050,2546004,2905102,2414713,2155852,2176585,2546844,2175538,2175417,2467238,2549164,2550788,2097549,2550882,2096776,2550744,2414731,2559605,2155903,2414718,2550820,2466999,2549047,2550103,2176853,2176783,2156484,2548530,2512879,2082866,2512917,2588039,2548321,2155980,6059591,2467650,2467061,2414655,2550750,2082864,2097123,2548793,2512902,2548337,2176888,2559772,2466969,2096672,2588131,2096949,2174560,2550123,2548329,2175429,2096854,2097230,2412893,2513201,2096767,2097257,2097003,2174248,2082831,2176514,2175674,2548234,2548402,2175627,2471389,2466021,2176830,2155974,2559048,2097711,2559622,2548345",3946,0,50370000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"36893,36868",3970,0,51108000.0
18,86400,2025-05-30T20:16:53.700867+00:00,1805733,4026,0,51280000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1810162,1810982,1811487,1811438,1810844,1811566,1805812,1810755,1808319,1805845,1809457,1811125,1810622,1808408,1808665,1810618,1811251,1808396,1811552,1811302,1809430,1811477,1808617,1810839,1808320,1809408,1809415,1809462,1808563,1810628,1810677,1805835,1805822,1811087,1808119,1811262,1808096,1808671,1809594,1810992,1811138,1808125,1810745,2414913,1811294,2414914,1808298,1805843,1808391,1809368,1811058,2314368,1811507,1805792,1810958,1811132,1811341,1808540,2414861,1808425,1810671,1808564,2414909,1808655,2414927,2097076,6059624,2097029,2096961,2096941,2097017,2097032,6058349",4042,0,52984000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"959820,2487896,993887,993893,993883,993472,993502",4177,0,53917000.0
18,86400,2025-05-30T20:16:53.700867+00:00,"1810647,1810637,1810641,1810660",4245,0,54824000.0
